정류장명,위도,경도
신미산,35.8926876,127.10247
연동,35.89409005,127.3109678
용진신기마을(삭제),35.89449737,127.1567523
연동,35.89420876,127.311111
만경강변.원화전,35.8946013,127.0656409
만경강변.원화전,35.8946515,127.0657957
용진신기마을(삭제),35.89468067,127.1562729
신중마을,35.89488999,127.1424505
진조리,35.89515165,127.1185346
진조리,35.89517837,127.1186243
신기,35.89592367,127.1463939
신기,35.89603923,127.1465031
두억마을,35.89601705,127.1914225
은평마을,35.89615413,127.1251912
은평마을,35.89632568,127.1253915
서계마을,35.89759204,127.1433986
하리,35.89873502,127.0983792
벽성대,35.89917939,127.1560683
하리,35.89924546,127.0977657
벽성대,35.89933762,127.1565564
만경강변 진조리.은평,35.89984361,127.1200679
만경강변 진조리.은평,35.89995688,127.1202336
조사마을,35.90005063,127.0945991
하오마을,35.90014623,127.1334003
하오마을,35.90030901,127.1332055
비비정,35.90065887,127.0768028
비비정,35.90066282,127.0765267
오성리,35.90157471,127.2402789
전북체육중고,35.8665942,127.2496995
전북체육중고,35.86664895,127.249596
대한산업보건협회.푸른솔아파트,35.86744202,127.0744815
조촌초교,35.8692523,127.077388
감수리,35.86663278,127.0999173
감수리,35.86702965,127.0999571
호남제일문,35.867767,127.071524
농수산시장 내,35.867741,127.11673
농수산시장,35.86777983,127.1186839
영천마을,35.86779329,126.9918698
영천마을,35.86786225,126.991723
대한산업보건협회.푸른솔아파트,35.867854,127.0744923
송천주공아파트,35.867602,127.127379
농수산시장 내,35.867906,127.116693
남정리,35.868619,127.01818
남정리,35.868641,127.018068
농수산시장,35.86789366,127.1182286
조촌초교.제일아파트,35.86812128,127.0779079
송천주공아파트,35.86810687,127.1272208
구억마을,35.86822038,127.164805
청복마을입구,35.86839608,127.047282
청복마을입구,35.86845692,127.0471621
화정마을,35.868706,127.142807
배미실새터,35.867997,127.160048
화정마을,35.86917679,127.1419685
배미실새터,35.86917369,127.1597319
농수산시장,35.86929147,127.117775
대송장례식장,35.869341,127.136487
농수산시장.메가월드,35.868558,127.114649
농수산시장.메가월드,35.869223,127.114643
청복,35.8702016,127.0393473
데시앙아이린,35.805602,127.096453
백제대로효자광장,35.806846,127.123522
휴먼시아6단지.LH전북지역본부,35.8062129,127.1037249
안행교,35.80670585,127.1175812
산동교회,35.80716248,127.0091528
휴먼시아6단지.LH전북지역본부,35.80697,127.103732
산동교회,35.80723286,127.0093827
효자주공3단지,35.807223,127.130662
비전대학교,35.80764061,127.0937171
비전대학교,35.80780062,127.0938381
효자휴먼시아 2.3단지,35.808741,127.100363
이성마을,35.80833536,127.0450709
이성마을,35.80843034,127.0452074
효자휴먼시아 2.3단지,35.808797,127.100632
호성동주민센터,35.864133,127.149974
대송장례식장,35.86965462,127.1351484
마수마을,35.86950082,127.2484625
봉덕마을,35.86949423,127.2517424
청복,35.8703278,127.0393466
마수마을,35.86960469,127.248611
토정마을,35.87135873,127.2138895
토정마을,35.87144828,127.2138
봉덕마을,35.87014164,127.2520249
새전주요양병원,35.870636,127.073026
새전주요양병원,35.870849,127.072855
금성자동차학원,35.87069764,127.163519
발단마을,35.8713261,127.114969
사단앞,35.87111606,127.1325812
금성자동차학원,35.87077149,127.1638144
분토종점,35.87069209,127.2256574
분토종점,35.87077134,127.2255152
여의동전북은행.농협,35.871079,127.077237
사단앞,35.87140366,127.1324673
여의동전북은행.농협,35.87118379,127.0768616
발단마을,35.871366,127.114697
사단앞,35.87080468,127.1317656
초포삼거리,35.87126792,127.1581286
여의동우체국전북은행,35.8714162,127.0765838
초포삼거리,35.871423,127.158245
한국도로공사 전주수목원,35.872079,127.053661
한국도로공사 전주수목원,35.87270421,127.0502942
여의동우체국,35.8723613,127.0759173
관전마을,35.87233167,127.1890912
용흥마을,35.873131,127.113538
여의우신아파트,35.873209,127.081309
용흥마을,35.87323252,127.1137621
여의우신아파트,35.8734283,127.0813829
완주로고당마을,35.87349615,127.1510931
송천정보학교,35.876583,127.127346
전주IC,35.87384,127.06027
반월주공아파트.오네뜨아파트,35.87383249,127.0726102
소양교,35.87375247,127.1595616
소양교,35.8738314,127.1597444
반월주공아파트.오네뜨아파트,35.87412321,127.072459
반월동 삼오아파트,35.8741509,127.0701631
전주IC,35.874188,127.060559
초포로고당마을,35.87407,127.150719
전북교통문화연수원,35.873675,127.246171
전주IC,35.87437912,127.0613654
전북교통문화연수원.문화마을,35.87366,127.246301
용정마을.하나로마트,35.851705,127.076175
용정마을.하나로마트,35.851713,127.076336
원상림입구,35.8136747,127.0706503
원상림입구,35.8138022,127.0710039
이작마을,35.8761667,127.027322
매암마을,35.8760376,127.0277171
승덕마을,35.8802092,127.2131676
묘동마을입구,35.7892895,127.2287491
묘동마을입구,35.7892178,127.2289374
안덕신기마을,35.6788908,127.0881816
안덕신기마을,35.6790891,127.0881585
수청마을,35.847315,127.033619
수청마을,35.8477432,127.0336722
오성풍류학교,35.9043366,127.2444702
배매산,35.9508351,127.1256453
배매산,35.95061083,127.1252274
봉동읍생활복지센터,35.9419219,127.1646843
전북대종점,35.849128,127.127275
도도리입구,35.8763707,127.0203284
항공대대입구,35.878482,127.020423
항공대대입구,35.879295,127.019602
전북도립미술관 창작미술센터,35.7668805,127.2117065
전북도립미술관 창작미술센터,35.7670247,127.2116728
화심교회,35.8422079,127.2743827
둔산코아루1차아파트,35.9618481,127.126515
상관농협,35.7682839,127.2103849
도도리입구,35.876388,127.0201288
원의암마을,35.79664242,127.2354093
원의암마을,35.79653413,127.2354809
익산더반포레아파트,35.9240826,127.0537998
원쌍정,35.9219508,127.055153
원용암마을,35.9577203,127.1381827
봉덕교삼거리,35.8678389,127.2493261
신촌새터,35.8117406,127.2823069
원신촌마을,35.8088428,127.2803612
봉덕교삼거리,35.8678617,127.2494756
신촌새터,35.8116867,127.2824454
원신촌마을,35.8088566,127.2804995
반곡삼거리,35.8442,127.2869788
반곡삼거리,35.844155,127.2870177
두억삼거리,35.8932992,127.1873329
두억삼거리,35.8934344,127.1873213
동성마을,35.6969174,127.1214894
동성마을,35.6968855,127.1213679
마치교,35.7802009,127.2234877
마치교,35.780188,127.222951
당마마을입구,35.8672374,127.015596
당마마을입구,35.867323,127.0155789
세내로농협공판장,35.793535,127.110626
전주기접놀이전수관.농협공판장,35.794009,127.108212
에코더샵2차,35.878247,127.133709
세병호입구,35.878908,127.132571
남고사아파트입구,35.8065327,127.1579338
남고사아파트입구,35.8066136,127.1578615
서학예술마을.전주교대입구,35.8078031,127.1498173
서학예술마을.전주교대입구,35.8080187,127.1495396
고산농협,35.9753476,127.2044494
원이문,35.8316228,126.9994795
토종한봉꿀농장,35.9207296,127.3067044
원이문,35.8317307,126.9994014
토종한봉꿀농장,35.9206892,127.3068264
서당리,35.8746321,127.0642577
에코더샵1차,35.872757,127.130066
에코휴먼빌,35.8725593,127.1339642
에코데시앙네스트,35.876361,127.137313
자연초등학교,35.876991,127.135157
전라중학교,35.879291,127.130474
에코데시앙4블럭,35.872901,127.130173
에코데시앙5블럭,35.8727121,127.1337863
에코자이2차,35.8756041,127.136044
자연초등학교,35.876937,127.134905
전라중학교.세병호,35.879056,127.130533
이마트에코시티점,35.87374,127.123892
이마트에코시티점,35.872779,127.123253
천잠로.우미린1차아파트,35.798204,127.101377
효천우미린1차아파트,35.798974,127.101372
천잠로.대방노블랜드,35.795306,127.10392
천잠로.대방노블랜드,35.7958417,127.1037498
농협공판장교차로,35.79357,127.106736
농협공판장교차로,35.794166,127.106388
효천대방노블랜드,35.797042,127.105883
효천리버클래스아파트,35.797294,127.106125
효천초등학교,35.798878,127.104188
효천초등학교,35.798608,127.105202
효천우미린2차아파트,35.799935,127.105932
효천우미린2차아파트,35.800061,127.106141
전주천.서학예술마을,35.810165,127.1512547
정비공단입구,35.8465268,127.0889689
오성리,35.90170537,127.2401117
신봉마을,35.90349994,127.1850101
신봉마을,35.90342792,127.1849545
복합문화지구누에.용봉초교,35.904808,127.1565683
복합문화지구누에.용봉초교,35.90458201,127.1569815
신복리,35.90467866,127.0946665
지암마을,35.90428678,127.1709877
신복리,35.9047726,127.0948622
지암마을,35.90451218,127.1709245
터지내마을,35.90524874,127.1387599
터지내마을,35.90536272,127.1386152
위봉마을,35.90537429,127.2557457
위봉마을,35.90551184,127.2557022
삼례우성아파트,35.90659375,127.0752744
삼례우성아파트,35.90676984,127.0755204
삼례역,35.90536937,127.0653269
삼례역,35.90542085,127.064994
덕암마을,35.90370641,127.1789436
덕암마을,35.90388552,127.1787756
상신마을,35.90783403,127.1281923
회포대교,35.90789425,127.1252405
상신마을,35.90795133,127.1281107
회포대교,35.90821084,127.1249592
구만리,35.90832815,127.158131
신사봉,35.90824972,127.3068587
신사봉,35.90829387,127.3071229
수소에너지고교.삼례파출소,35.90891226,127.0702241
수소에너지고교.삼례파출소,35.90901729,127.0701364
구만리,35.90907386,127.1581404
지암입구,35.90909664,127.1821251
지암입구,35.90923706,127.1822655
신서마을,35.9097421,127.1326046
한별고등학교,35.90989749,127.071779
신서마을,35.90986361,127.1325044
유리마을,35.90997387,127.1225683
한별고등학교,35.91002339,127.0716421
유리마을,35.91005825,127.1227117
삼례시장,35.91010772,127.0727781
삼례시장,35.91021521,127.0732203
삼례터미널,35.910144,127.075066
삼례터미널,35.9099229,127.0749043
상와리,35.9116461,127.1132991
상와리,35.91178762,127.1132801
삼례농협,35.91188075,127.0748899
송정마을,35.91193404,127.1215705
위봉폭포,35.91174098,127.2630739
삼례농협,35.91243411,127.0753906
위봉폭포,35.91193199,127.2630255
후와리,35.91229759,127.1106923
후와리,35.91242734,127.1107375
폐지승강장,35.91242331,127.1794147
폐지승강장,35.91256222,127.1794215
폐지승강장,35.91283206,127.1768608
한국방송통신대,35.82597915,127.1403096
서신로마전교,35.82601545,127.1158097
아중로.인후아남아파트,35.825984,127.165482
중앙시장,35.826115,127.143998
삼중새터,35.8258379,127.2835704
서신우신아파트,35.826728,127.122996
삼중새터,35.8259189,127.2834982
아중제일2차아파트,35.826386,127.167317
진북터널,35.82638557,127.1285487
진북동양아파트,35.826636,127.136627
전주농협,35.82651832,127.1463739
서신유창아파트,35.82666764,127.1224626
서신성당,35.826615,127.118404
진북터널,35.82664654,127.1287536
성지동,35.8264779,127.2648359
인후부영3차아파트,35.82672858,127.1705077
성지동,35.82655819,127.2646853
아중리,35.8267851,127.1747091
인후부영6차아파트,35.82678,127.167751
아중리,35.82695032,127.1746737
기자촌입구.한옥마을서해그랑블,35.827389,127.154002
인봉초교,35.827071,127.165809
서신신협,35.82733207,127.1156329
동국아파트.덕진구청입구,35.82749939,127.1332708
서부신시가지아이파크,35.827432,127.106087
인봉초교,35.827337,127.165477
하인교마을,35.82765841,127.1709012
동국아파트.덕진구청입구,35.82763312,127.1329268
기자촌입구.한옥마을서해그랑블,35.827711,127.154238
하인교마을,35.827822,127.170761
전용리,35.82805427,127.1214867
흥국생명,35.82811986,127.1419199
전용리,35.82835,127.121875
전주교육문화회관,35.8283769,127.1370549
아중호수.인교마을입구.아중요양병원,35.828468,127.173378
진북현대아파트.북전주세무서,35.8286869,127.1306998
송삼마을,35.828733,126.994904
송삼마을,35.8291746,126.9946633
아중호수.인교마을입구.아중요양병원,35.828744,127.173486
모산종점,35.82900931,126.9719403
서신초교.롯데아파트,35.8289759,127.1263426
서낭당,35.82899531,127.1539604
해오름아파트,35.82904407,127.1598525
서낭당,35.82905338,127.1542353
한국은행,35.82907929,127.1395337
서신초교.아이파크이편한세상,35.829263,127.126864
모산종점,35.82926991,126.9720628
인후부영2차아파트,35.82924961,127.1643073
모래재휴게소,35.82897536,127.3127514
한국농수산대학후문,35.828694,127.070693
용흥마을,35.829318,127.071176
모래재휴게소,35.82915033,127.3128786
해오름아파트,35.82945244,127.1592909
송천주공2단지,35.86436962,127.1270891
용암,35.86449703,127.1819929
호성진흥더블파크,35.86463135,127.1489082
용암,35.86459324,127.1818157
송천동성원무지개아파트,35.865843,127.121365
전주공고,35.8650508,127.0805718
방죽안마을,35.8650958,127.0277449
새마을금고.한국국토정보공사,35.845554,127.149528
대학병원(삭제),35.84560872,127.1424183
가련산로.원대한방병원,35.84571856,127.1154564
기린대로덕진공원,35.84574561,127.1213678
명주골네거리.대자인병원,35.845872,127.153069
기린대로덕진공원,35.84624591,127.1196944
장동리,35.846533,127.059824
한국장애인고용공단전북지사,35.84642572,127.1511171
장동리,35.846506,127.059385
기린대로.원대한방병원,35.84805,127.116194
홍개,35.84797008,127.024441
덕진보건소.한국전기안전공사전북본부,35.847489,127.155193
홍개,35.84805191,127.0245285
전주역첫마중길,35.8483197,127.1578906
기린대로.원대한방병원,35.84824786,127.1167651
동부대로신기마을,35.847002,127.162553
온고을로 미래페이퍼,35.84829605,127.0861907
장동초교,35.848524,127.062051
청년회의소,35.84867803,127.1518315
청년회의소,35.848861,127.152264
해월리,35.848952,127.25951
장동초교,35.84882038,127.0620048
동부대로전주역,35.84881087,127.1606349
온고을로 미래페이퍼,35.848974,127.085359
신흥리,35.84844671,126.9915485
덕일초중,35.84909503,127.1138527
신흥리,35.84841252,126.9917704
황토나라,35.84893992,127.278483
전주역첫마중길,35.8488499,127.1588352
팔복남양아파트,35.849537,127.10259
도립국악원,35.84934543,127.1196889
해월리,35.84916018,127.2619463
전일여객,35.84944843,127.1142691
용문사.반곡마을,35.8474773,127.2936743
용문사.반곡마을,35.8475674,127.2936408
미래페이퍼,35.849687,127.084919
산정마을,35.8495391,127.1731236
미래페이퍼,35.849583,127.085091
팔복남양아파트,35.84962,127.102289
전주역종점,35.84994976,127.1610989
용지중,35.85015476,126.9589772
용지중,35.85016483,126.9587505
하망표,35.85016317,127.2391289
신교리,35.85034401,127.2091903
동부대로전주역,35.85042866,127.160103
바이오융합산업진흥원,35.8505926,127.0627
신교리,35.85044451,127.2093113
바이오융합산업진흥원,35.85077956,127.0625166
득정마을,35.8509821,127.0346832
장재동,35.85079861,127.1639687
득정마을,35.8510131,127.0345557
대농,35.85111575,127.0133135
면허시험장월드컵경기장,35.86282,127.068692
구억정미소,35.86379562,127.1707622
송북초교,35.8639091,127.1237257
면허시험장월드컵경기장,35.863811,127.069593
산지촌마을,35.86400348,126.9901123
산지촌마을,35.86404858,126.99027
송천주공2단지,35.86405704,127.1264262
명탄마을,35.9215912,127.1248658
인후휴먼시아아파트,35.83623617,127.1517857
종합경기장,35.83627383,127.1252076
여울초교,35.83628984,127.1120558
여울초교,35.836557,127.112353
금암시립도서관,35.83642889,127.1371527
인후휴먼시아아파트,35.83641443,127.151161
안골,35.83654835,127.1548091
종합경기장,35.836405,127.124659
금암초교입구,35.836713,127.136997
금암동주민센터,35.83678745,127.133639
신암마을,35.83690614,126.9871685
신암마을,35.83694273,126.9873599
안골,35.83675952,127.1553603
경기장거성아파트,35.836831,127.12121
경기장거성아파트,35.83700157,127.1214359
덕동주유소,35.83731792,127.0500931
유일여고.삼호아파트,35.83723127,127.159938
수협도지회,35.83728498,127.131785
유일여고,35.83723723,127.1592182
원화심마을,35.83715229,127.2704819
원화심마을,35.83720196,127.2702927
수협도지회,35.83746271,127.131579
서곡광장,35.837938,127.099704
전주세무서.한국환경공단,35.83814,127.102171
제일풍경채아파트,35.837796,127.078439
원중리,35.83787277,127.0615362
제일풍경채아파트,35.837992,127.078192
동중학교,35.83782996,127.1507513
고속터미널입구.금암동주민센터,35.8379584,127.1314117
원중리,35.83805207,127.0614588
기린아파트,35.83802125,127.1629457
송정써미트.삼호아파트,35.83820735,127.1622448
전주세무서.한국환경공단,35.83844825,127.1022983
동중학교,35.838527,127.151229
하가지구휴먼빌아파트,35.83851579,127.1147775
인후시립도서관,35.838427,127.164506
인후1동주민센터,35.838455,127.1561927
홍산로이편한세상,35.838523,127.107927
고속버스터미널입구.전북일보사,35.838631,127.131042
하가지구휴먼빌아파트,35.83862532,127.1149645
인후시립도서관,35.83872307,127.1645687
추천대교,35.851233,127.109526
전북콘텐츠융합진흥원,35.851903,127.077715
정비공단,35.852059,127.09487
추천대교,35.851533,127.109783
하리,35.85145516,127.2843795
하리,35.85162251,127.2844911
원산정,35.852111,127.1737875
연화마을,35.852081,127.129927
정비공단,35.852103,127.095407
원산정,35.8520747,127.1736991
온고을로.하나로마트,35.85227,127.077613
원마다리,35.84530175,126.9991601
연화마을,35.852287,127.129819
원마다리,35.84533872,126.9992703
하나로마트종점,35.85416957,127.0785735
전북어린이창의체험관.덕암,35.85265,127.126037
전북어린이창의체험관.덕암,35.852746,127.125775
용진원주아파트,35.92514495,127.1717972
우석대학교,35.9149452,127.0681731
목련마을,35.7862034,127.0709176
목련마을,35.7862391,127.0707957
주정마을,35.8891924,127.1047367
주정마을,35.8892146,127.1046424
진기마을종점,35.888865,127.0946779
진기마을종점,35.8887838,127.0946617
연봉마을,35.8908754,127.1211479
만성시티프라디움,35.839799,127.074502
만성시티프라디움,35.8388133,127.0736286
만성도시상가,35.842121,127.078257
만성도시상가,35.842382,127.078021
법원.검찰청.만성중흥S클래스,35.844826,127.077634
만성골드클래스정문,35.846276,127.078965
만성골드클래스정문,35.84713,127.079662
법원.검찰청.만성에코르,35.844878,127.077473
TBN전북교통방송,35.847896,127.0810328
TBN전북교통방송,35.847939,127.081357
전북정신건강복지센터,35.848252,127.083975
만성골드클래스후문,35.849183,127.0783
만성골드클래스후문,35.849261,127.077827
용정마을,35.849922,127.074995
용정마을,35.849774,127.075081
양현초등학교,35.845295,127.072645
양현초등학교,35.845182,127.07242
전주지방법원.검찰청,35.843678,127.074544
전주지방법원.검찰청,35.843815,127.074566
에코시티상가,35.871358,127.127513
에코시티상가,35.8721074,127.1277186
에코데시앙15블럭,35.87879229,127.1257122
에코데시앙15블럭,35.87892757,127.1256239
만성동로 만성시티프라디움,35.839738,127.077194
만성동로 제일풍경채아파트,35.839747,127.077377
에코데시앙8블럭,35.873929,127.137952
에코데시앙8블럭,35.87393,127.138255
평화코오롱아파트후문,35.7931216,127.1363076
왜망실입구,35.8169871,127.1930621
왜망실입구,35.8169242,127.1931343
백오동삼거리,35.7216606,127.0375371
백오동삼거리,35.7216148,127.0373494
모악호수마을,35.7280011,127.1200254
모악호수마을,35.7277121,127.1198941
감수리주유소,35.8654224,127.1006158
감수리주유소,35.865332,127.1005553
녹동마을.상운리입구,35.8884837,127.1572692
녹동마을.상운리입구,35.888646,127.157274
기린대로 월드컵경기장,35.8694907,127.0703816
대성동종점,35.800449,127.169023
전주한옥마을대성공영주차장입구,35.8002138,127.170414
전주한옥마을대성공영주차장입구,35.800174,127.170358
교육대학교,35.808757,127.1532378
동서학거산황궁아파트,35.806666,127.153868
서원로이동교,35.813117,127.114429
비전대학교입구,35.806547,127.0957418
승암마을,35.8083126,127.1624255
송천서호아파트,35.8558785,127.1188214
호반2차정문,35.840249,127.064196
고산사입구,35.9350544,127.2059475
고산사입구,35.9350547,127.2060639
승덕마을,35.8802637,127.2133114
신정마을,35.8918966,127.071927
신정마을,35.8918425,127.0719328
전북여자고등학교,35.873051,127.083329
전북여자고등학교,35.873126,127.083327
혁신중흥S클래스,35.8426692,127.0558751
혁신중흥S클래스,35.8425836,127.0559033
호반베르디움더1차A,35.840811,127.0568489
호반베르디움더1차A,35.8408922,127.0568706
만성초등학교 정문,35.835553,127.06697
만성초등학교 정문,35.835633,127.067231
국민연금공단 행복연금관,35.836733,127.072593
국민연금공단 행복연금관,35.837086,127.072599
매봉로 사대부고사거리,35.842084,127.140569
매봉로 사대부고사거리,35.842082,127.140681
강림교회,35.8400743,127.1414516
강림교회,35.8401063,127.1415899
금암동현장민원실,35.838329,127.142499
금암동현장민원실,35.838298,127.142579
금암시립도서관,35.8360061,127.1401833
금암시립도서관,35.8359191,127.140352
어린이창의체험관,35.854293,127.127906
어린이창의체험관,35.854275,127.127797
대성슈퍼,35.83627,127.142292
대성슈퍼,35.836248,127.141964
모래내입구,35.833354,127.141714
모래내입구,35.833553,127.141832
전주여자고등학교,35.8354654,127.1454363
전주여자고등학교,35.835357,127.1453592
전일중학교,35.8374271,127.14566
전일중학교,35.836834,127.145334
인후2동주민센터,35.840185,127.145912
인후2동주민센터,35.840119,127.145734
구숙사공원,35.841851,127.146946
구숙사공원,35.841933,127.146915
금성교회,35.8431498,127.1509498
금성교회,35.8430237,127.1510224
성락타운,35.844857,127.1504883
성락타운,35.8448889,127.1506045
학전정보화마을,35.7657397,127.1080034
학전정보화마을,35.7656677,127.1080425
원산정마을회관,35.8508611,127.1750009
원산정마을회관,35.8509242,127.1749895
사대마을,35.8036179,127.1682826
사대마을,35.8035009,127.1683495
화신마을,35.8912849,127.0368353
오신마을,35.8869301,127.0368163
원오신,35.8835264,127.0367807
전북체육고등학교종점,35.864594,127.24804
전북체육고등학교종점,35.864863,127.248207
추동교회 입구,35.760236,127.11474
태평SK뷰,35.824275,127.137276
태평아이파크,35.824196,127.137163
봉동주공아파트종점,35.929342,127.159479
봉동주공아파트종점,35.928986,127.159597
원당교차로,35.753344,127.121644
원당교차로,35.753317,127.121723
법원.검찰청.만성동전북은행,35.842338,127.076119
삼봉중흥S클래스아파트,35.9211259,127.1170621
삼봉중흥S클래스아파트,35.92180737,127.1183123
삼봉우미린아파트,35.92412535,127.1210499
삼봉비엘로스아파트,35.92422706,127.1207259
학동마을,35.91867222,127.280432
과학로완주소방서,35.9257085,127.1247817
과학로완주소방서,35.92571,127.1252694
서도리,35.7722279,127.0024541
서도리,35.7721423,127.0024823
새가웃뜸,35.868271,127.010584
새가웃뜸,35.868037,127.010456
금상동보건소,35.8397432,127.1854903
금상동보건소,35.839766,127.1855898
치명자산,35.8062938,127.1643478
치명자산,35.806253,127.1642594
승암교,35.8088341,127.1635346
승암교,35.8088344,127.1636342
효자휴먼시아5단지,35.8097611,127.1051739
효자휴먼시아5단지,35.8094007,127.1052642
청복마을경로당,35.8684919,127.0378951
청복마을경로당,35.8684155,127.0379564
농협공판장,35.792934,127.108566
이서회차지,35.817095,127.0199833
동상보건지소,35.9364188,127.2965942
동상보건지소,35.936397,127.2970044
동상거인경로당,35.9393729,127.2947351
동상거인경로당,35.9391751,127.2950904
햇빛마을,35.7678405,127.106337
햇빛마을,35.7677593,127.1063153
우아한시티아파트,35.8516665,127.1541219
단암사,35.855924,127.21049
구이중,35.733665,127.120319
구이중,35.733635,127.120056
동부대로감수리,35.87094,127.098314
법원.검찰청.만성동전북은행,35.842401,127.075878
운곡모아미래도1차아파트,35.90378502,127.1673034
운곡모아미래도2차아파트,35.90367397,127.1677684
오성풍류학교,35.90436965,127.2442549
북전주농협 하나로마트,35.872217,127.0657549
태평마을 입구,35.86045624,127.07618
태평마을 입구,35.86043931,127.0762326
용덕마을입구,35.875785,127.0492706
원신덕길 마동,35.790336,127.06611
원신덕길 마동,35.790364,127.066169
순복음중앙교회,35.832849,127.14816
순복음중앙교회,35.832766,127.148732
센텀시티아파트,35.866499,127.131293
전당네거리,35.88739606,127.1287134
효천우미린1차아파트,35.7982658,127.1033615
전주완산수영장,35.8023769,127.1046471
초포로순복음참사랑교회,35.874387,127.147731
초포로순복음참사랑교회,35.874209,127.14838
초포로고당마을,35.8742584,127.1504778
학래마을,35.7330539,127.1183593
학래마을,35.7331709,127.1182813
삼봉1단지아파트,35.92258511,127.1155739
팔복새뜰마을,35.85027684,127.1093721
추천로팔복남양아파트,35.8476204,127.1055882
추천대가리내,35.84371161,127.102503
추천대가리내,35.84374571,127.1034744
추천로팔복남양아파트,35.84756173,127.1056794
팔복새뜰마을,35.8501595,127.109574
한국교통안전공단,35.8460432,127.0902756
구암마을입구,35.800439,127.017588
구암마을입구,35.800431,127.017397
비나텍완주공장,35.98051664,127.1157859
비나텍완주공장,35.9813241,127.1149
한국가스안전공사,35.97916821,127.1097492
한국가스안전공사,35.97869057,127.1097347
전북테크노파크 신뢰성평가센터,35.96978392,127.1074358
전북테크노파크 신뢰성평가센터,35.97155964,127.1071222
다한산업 앞 정류장,35.96779203,127.1125217
와이에이치에스앤티,35.96532728,127.1074519
와이에이치에스앤티,35.96515184,127.1071191
완주군보건소,35.92213306,127.1226895
전주한옥마을대성공영주차장,35.8003755,127.170514
전주한옥마을대성공영주차장,35.8003443,127.1706414
고덕마을,35.7889245,127.178698
고덕마을,35.7888747,127.1786263
흑석골종점,35.795091,127.1481832
흑석골종점,35.7951631,127.1481829
모악추모공원,35.767559,127.0745004
모악추모공원,35.767667,127.0744556
모다아울렛,35.817286,126.994659
모다아울렛종점,35.8184428,126.9921056
모다아울렛,35.81652,126.9936676
애통리종점,35.8177731,126.9968754
뒷멀마을,35.8026166,127.1928617
뒷멀마을,35.8025848,127.1927733
당마마을,35.8657476,127.0181937
당마마을,35.8657788,127.0181049
만성동로 TBN전북교통방송,35.8473738,127.0807222
만성동로 TBN전북교통방송,35.8471839,127.0805571
만성동로 만성중흥S클래스,35.844298,127.0803397
만성동로 만성중흥S클래스,35.8441637,127.0806283
용덕초등학교,35.8779593,127.0513611
용덕초등학교,35.8779454,127.0512504
용덕마을,35.8802702,127.0521069
용덕마을,35.8803512,127.0520677
용강서원,35.8550761,127.03956
용강서원,35.8549592,127.0396271
원금상경로당,35.8381266,127.1858045
원금상경로당,35.8380948,127.1857215
국민연금 기금운용본부,35.835467,127.069674
국민연금 기금운용본부,35.8354768,127.0689429
화개마을,35.8783658,127.1635953
화개마을,35.878483,127.1635948
구.통계청,35.7948028,127.0844547
한일고등학교,35.831421,127.123012
전주시니어클럽,35.804438,127.1352
전주시니어클럽,35.804081,127.135087
소양회차지,35.855229,127.235965
국립전주박물관종점,35.800496,127.092499
평리마을,35.858342,127.206359
평리마을,35.858411,127.206144
삼봉1단지아파트,35.9225534,127.1157512
옥성골든카운티,35.76830381,127.0917027
옥성골든카운티,35.76825768,127.0916308
흑석로 흑석골입구,35.803555,127.149672
은하마을회관,35.95296223,127.1592115
에코시티종점,35.875945,127.110609
에코시티종점차고지(승하차X),35.875712,127.110695
전주대성초교,35.7978005,127.1785096
전주대성초교,35.7977781,127.1785705
대성경로당,35.7949777,127.1782332
대성경로당,35.7949504,127.1781448
내원당마을,35.7933802,127.1709966
내원당마을,35.7933083,127.1710523
대성참조은아파트,35.7966715,127.1711048
대성참조은아파트,35.7966757,127.1710162
은석마을,35.7947785,127.1970032
은석마을,35.7948912,127.1970083
원색장마을,35.8001978,127.1901706
원색장마을,35.8002698,127.190115
원금평,35.821648,127.0526855
원금평,35.8215712,127.0526251
신정,35.8199194,127.0545606
송천도서관.솔내청소년센터,35.869567,127.130206
송천도서관.솔내청소년센터,35.869793,127.130823
에코데시앙14블럭,35.87968426,127.1280973
에코데시앙14블럭,35.88053388,127.1279188
송천한라비발디1.2단지,35.865493,127.133955
송천진흥더블파크,35.865108,127.132177
송천진흥더블파크,35.864998,127.131964
솔내로 송천신일아파트,35.86213,127.126865
솔내로 송천신일아파트,35.862055,127.126707
봉동회차지,35.92499,127.163905
지등마을,35.73712,127.134752
에코시티종점,35.87599079,127.110548
덕암마을,35.851587,127.125936
덕암마을,35.851603,127.126024
전북대학교 예술대학,35.849932,127.127715
전북대학교 예술대학,35.849889,127.127803
아가페하우스.새샘노인복지센터,35.79231,127.177541
아가페하우스.새샘노인복지센터,35.792279,127.1776
거북,35.858893,126.952342
거북,35.858919,126.952442
난산,35.878671,126.993547
효천리버클래스,35.798608,127.107356
은상,35.956944,127.164364
비나텍완주공장,35.98154742,127.1146259
원반교,35.8371628,127.0233204
전주완산수영장,35.8026252,127.104762
아하마을,35.8189007,127.1967721
왜망실,35.8198335,127.198418
용복마을,35.9275584,127.1724836
월드컵경기장,35.866274,127.064192
월곡마을회관,35.8786349,127.0584972
월곡마을회관,35.8784818,127.0585313
서당마을경로당,35.8757406,127.0604231
서당마을경로당,35.8758575,127.0603283
칠정경로당,35.875484,127.0409817
칠정경로당,35.8755113,127.0410481
